job_title,salary
Statistical Programmer,220307.69 to 224333.33
Statistical Programmer,143820.51 to 147846.15
Data Analytics Specialist,139794.87 to 143820.51
Data Analytics Manager,67333.33 to 71358.97
Data Quality Manager,67333.33 to 71358.97
Data Quality Manager,63307.69 to 67333.33
Data Visualization Specialist,83435.9 to 87461.54
Head of Data,486000.0 to 490025.64
Data Analytics Specialist,155897.44 to 159923.08
Machine Learning Scientist,256538.46 to 260564.1
Data Team Lead,103564.1 to 107589.74
Robotics Engineer,119666.67 to 123692.31
Data Governance Analyst,167974.36 to 172000.0
Business Intelligence Developer,272641.03 to 276666.67
Data Management Lead,63307.69 to 67333.33
Data Management Lead,51230.77 to 55256.41
Backend Engineer,308871.79 to 312897.44
AI Specialist,300820.51 to 304846.15
AI Specialist,180051.28 to 184076.92
AI Scientist,212256.41 to 216282.05
AI Researcher,75384.62 to 79410.26
Frontend Engineer,167974.36 to 172000.0
Data Analytics Lead,131743.59 to 135769.23
Data Governance Manager,123692.31 to 127717.95
Solutions Architect,103564.1 to 107589.74
Robotics Engineer,252512.82 to 256538.46
Robotics Engineer,135769.23 to 139794.87
Machine Learning Scientist,180051.28 to 184076.92
Data Governance Lead,176025.64 to 180051.28
Data Product Manager,151871.79 to 155897.44
Data Analytics Manager,244461.54 to 248487.18
Software Development Engineer,67333.33 to 71358.97
Data Analytics Team Lead,176025.64 to 180051.28
Data Analytics Team Lead,159923.08 to 163948.72
Site Reliability Engineer,232384.62 to 236410.26
AI Specialist,147846.15 to 151871.79
Backend Engineer,337051.28 to 341076.92
Data Architect,353153.85 to 357179.49
Data Quality Manager,143820.51 to 147846.15
Data Quality Manager,119666.67 to 123692.31
Research Analyst,349128.21 to 353153.85
Research Analyst,256538.46 to 260564.1
Machine Learning Platform Engineer,296794.87 to 300820.51
Machine Learning Platform Engineer,167974.36 to 172000.0
Site Reliability Engineer,212256.41 to 216282.05
Data Analytics Manager,200179.49 to 204205.13
Data Analytics Manager,115641.03 to 119666.67
Data Management Analyst,119666.67 to 123692.31
Data Scientist,747666.67 to 751692.31
Data Governance Specialist,176025.64 to 180051.28
Statistical Programmer,256538.46 to 260564.1
Statistical Programmer,163948.72 to 167974.36
Head of AI,296794.87 to 300820.51
Head of AI,204205.13 to 208230.77
Head of AI,288743.59 to 292769.23
Head of AI,228358.97 to 232384.62
Artificial Intelligence Engineer,119666.67 to 123692.31
Artificial Intelligence Engineer,51230.77 to 55256.41
Machine Learning Manager,320948.72 to 324974.36
Machine Learning Manager,159923.08 to 163948.72
Machine Learning Manager,276666.67 to 280692.31
Machine Learning Manager,135769.23 to 139794.87
AI Architect,417564.1 to 421589.74
ML Infrastructure Engineer,280692.31 to 284717.95
Business Intelligence Analyst,151871.79 to 155897.44
Research Scientist,361205.13 to 365230.77
Backend Engineer,115641.03 to 119666.67
Cloud Database Administrator,196153.85 to 200179.49
Cloud Database Administrator,135769.23 to 139794.87
MLOps Engineer,312897.44 to 316923.08
Business Intelligence Developer,39153.85 to 43179.49
Research Analyst,176025.64 to 180051.28
Data Governance Engineer,361205.13 to 365230.77
Data Governance Engineer,196153.85 to 200179.49
Data Quality Manager,184076.92 to 188102.56
Data Quality Manager,107589.74 to 111615.38
Data Visualization Specialist,163948.72 to 167974.36
Data Visualization Specialist,131743.59 to 135769.23
Machine Learning Platform Engineer,216282.05 to 220307.69
Machine Learning Platform Engineer,147846.15 to 151871.79
Bear Robotics,212256.41 to 216282.05
Bear Robotics,119666.67 to 123692.31
Data Operations Engineer,83435.9 to 87461.54
AI Architect,95512.82 to 99538.46
Data Operations Specialist,55256.41 to 59282.05
Insight Analyst,115641.03 to 119666.67
Data Product Manager,232384.62 to 236410.26
Robotics Engineer,167974.36 to 172000.0
Data Team Lead,159923.08 to 163948.72
Data Team Lead,83435.9 to 87461.54
Business Intelligence,159923.08 to 163948.72
Data Analytics Lead,163948.72 to 167974.36
Machine Learning Platform Engineer,280692.31 to 284717.95
Machine Learning Platform Engineer,232384.62 to 236410.26
Data Product Owner,248487.18 to 252512.82
Data Governance Lead,71358.97 to 75384.62
Machine Learning Modeler,244461.54 to 248487.18
Machine Learning Modeler,135769.23 to 139794.87
Machine Learning Quality Engineer,188102.56 to 192128.21
Computer Vision Engineer,220307.69 to 224333.33
Computer Vision Engineer,67333.33 to 71358.97
Computer Vision Engineer,333025.64 to 337051.28
Computer Vision Engineer,119666.67 to 123692.31
Data Analytics Manager,208230.77 to 212256.41
BI Developer,139794.87 to 143820.51
BI Developer,71358.97 to 75384.62
Data Governance Specialist,67333.33 to 71358.97
Data Governance Lead,95512.82 to 99538.46
Data Governance Specialist,99538.46 to 103564.1
Data Governance Analyst,172000.0 to 176025.64
Data Governance Specialist,196153.85 to 200179.49
Data Governance Specialist,127717.95 to 131743.59
Data Governance Analyst,184076.92 to 188102.56
Data Integration Coordinator,71358.97 to 75384.62
Data Integration Coordinator,59282.05 to 63307.69
Data Integration Analyst,135769.23 to 139794.87
Data Integration Analyst,59282.05 to 63307.69
Head of Data,272641.03 to 276666.67
AI Programmer,276666.67 to 280692.31
AI Programmer,188102.56 to 192128.21
Computer Vision Engineer,252512.82 to 256538.46
Computer Vision Engineer,135769.23 to 139794.87
AI Solution Architect,131743.59 to 135769.23
Data Manager,236410.26 to 240435.9
BI Analyst,103564.1 to 107589.74
Data Operations Manager,232384.62 to 236410.26
Data Operations Manager,147846.15 to 151871.79
Research Engineer,27076.92 to 31102.56
Data Developer,232384.62 to 236410.26
Machine Learning Researcher,216282.05 to 220307.69
Machine Learning Researcher,119666.67 to 123692.31
Machine Learning Researcher,111615.38 to 115641.03
Cloud Database Engineer,228358.97 to 232384.62
Computer Vision Engineer,75384.62 to 79410.26
Data Integration Engineer,131743.59 to 135769.23
Software Engineer,699358.97 to 703384.62
Machine Learning Researcher,296794.87 to 300820.51
Machine Learning Researcher,167974.36 to 172000.0
Business Intelligence Developer,208230.77 to 212256.41
ETL Developer,151871.79 to 155897.44
ETL Developer,131743.59 to 135769.23
Data Lead,91487.18 to 95512.82
Machine Learning Researcher,228358.97 to 232384.62
Business Intelligence,268615.38 to 272641.03
Applied Scientist,308871.79 to 312897.44
Machine Learning Specialist,159923.08 to 163948.72
Data Management Specialist,159923.08 to 163948.72
Data Management Specialist,75384.62 to 79410.26
NLP Engineer,163948.72 to 167974.36
NLP Engineer,91487.18 to 95512.82
Data Lead,212256.41 to 216282.05
Business Intelligence,184076.92 to 188102.56
Data Analytics Lead,216282.05 to 220307.69
Data Analytics Lead,95512.82 to 99538.46
Business Intelligence Manager,220307.69 to 224333.33
Business Intelligence Manager,159923.08 to 163948.72
Admin & Data Analyst,99538.46 to 103564.1
Data Product Owner,51230.77 to 55256.41
BI Developer,244461.54 to 248487.18
Data Architect,308871.79 to 312897.44
Decision Scientist,236410.26 to 240435.9
Computer Vision Engineer,192128.21 to 196153.85
Business Intelligence Specialist,99538.46 to 103564.1
Business Intelligence Specialist,79410.26 to 83435.9
AI Scientist,176025.64 to 180051.28
Computer Vision Engineer,236410.26 to 240435.9
Robotics Engineer,79410.26 to 83435.9
Data Integration Engineer,220307.69 to 224333.33
Data Integration Engineer,119666.67 to 123692.31
AI Architect,312897.44 to 316923.08
Head of Business Intelligence,103564.1 to 107589.74
Head of Business Intelligence,115641.03 to 119666.67
Robotics Engineer,51230.77 to 55256.41
Business Intelligence Analyst,131743.59 to 135769.23
Business Intelligence Analyst,163948.72 to 167974.36
Data Operations Specialist,79410.26 to 83435.9
Business Intelligence,143820.51 to 147846.15
Head of Machine Learning,196153.85 to 200179.49
Machine Learning Infrastructure Engineer,236410.26 to 240435.9
Machine Learning Infrastructure Engineer,196153.85 to 200179.49
Data Team Lead,123692.31 to 127717.95
Data Team Lead,95512.82 to 99538.46
Business Intelligence Analyst,180051.28 to 184076.92
Business Intelligence,252512.82 to 256538.46
Data Visualization Engineer,232384.62 to 236410.26
Data Visualization Engineer,143820.51 to 147846.15
Data Strategy Lead,123692.31 to 127717.95
Data Strategy Lead,111615.38 to 115641.03
Data Quality Engineer,127717.95 to 131743.59
Business Intelligence,123692.31 to 127717.95
Research Scientist,39153.85 to 43179.49
Data Quality Analyst,196153.85 to 200179.49
ETL Engineer,135769.23 to 139794.87
ETL Engineer,59282.05 to 63307.69
Data Analytics Manager,204205.13 to 208230.77
Data Analytics Manager,119666.67 to 123692.31
Business Intelligence Manager,79410.26 to 83435.9
Research Analyst,469897.44 to 473923.08
Data Management Lead,83435.9 to 87461.54
AI Product Manager,216282.05 to 220307.69
AI Product Manager,95512.82 to 99538.46
Machine Learning Engineer,405487.18 to 409512.82
AI Research Engineer,27076.92 to 31102.56
Data Management Associate,115641.03 to 119666.67
Data Management Associate,75384.62 to 79410.26
AI Specialist,103564.1 to 107589.74
Machine Learning Scientist,252512.82 to 256538.46
AI Solution Architect,256538.46 to 260564.1
AI Solution Architect,192128.21 to 196153.85
Business Intelligence,79410.26 to 83435.9
Data Quality Analyst,135769.23 to 139794.87
Business Intelligence,236410.26 to 240435.9
Data Modeler,320948.72 to 324974.36
Data Modeler,147846.15 to 151871.79
BI Developer,155897.44 to 159923.08
Data Product Manager,67333.33 to 71358.97
Research Engineer,361205.13 to 365230.77
Business Intelligence,461846.15 to 465871.79
Business Intelligence,320948.72 to 324974.36
Machine Learning Infrastructure Engineer,252512.82 to 256538.46
Research Analyst,284717.95 to 288743.59
Business Intelligence,47205.13 to 51230.77
Business Intelligence Analyst,51230.77 to 55256.41
Data Integration Engineer,172000.0 to 176025.64
Data Quality Specialist,159923.08 to 163948.72
Data Quality Specialist,95512.82 to 99538.46
Business Intelligence Consultant,127717.95 to 131743.59
Business Intelligence Consultant,87461.54 to 91487.18
Business Intelligence,208230.77 to 212256.41
Data Management Manager,192128.21 to 196153.85
Data Management Manager,83435.9 to 87461.54
Robotics Software Engineer,248487.18 to 252512.82
Robotics Software Engineer,167974.36 to 172000.0
MLOps Engineer,236410.26 to 240435.9
Business Intelligence,264589.74 to 268615.38
Data Modeler,264589.74 to 268615.38
Data Quality Analyst,19025.64 to 23051.28
BI Analyst,188102.56 to 192128.21
Data Management Consultant,91487.18 to 95512.82
Data Architect,300820.51 to 304846.15
Research Analyst,232384.62 to 236410.26
Business Intelligence,204205.13 to 208230.77
AI Product Manager,196153.85 to 200179.49
AI Product Manager,155897.44 to 159923.08
Data Analytics Consultant,63307.69 to 67333.33
Data Operations Associate,79410.26 to 83435.9
AI Data Scientist,59282.05 to 63307.69
Data Analytics Consultant,95512.82 to 99538.46
Business Intelligence Specialist,232384.62 to 236410.26
Data Analytics Manager,91487.18 to 95512.82
AI Researcher,131743.59 to 135769.23
BI Developer,240435.9 to 244461.54
Business Intelligence,111615.38 to 115641.03
ETL Developer,139794.87 to 143820.51
ETL Developer,127717.95 to 131743.59
Research Analyst,39153.85 to 43179.49
ETL Engineer,167974.36 to 172000.0
ETL Engineer,75384.62 to 79410.26
Business Intelligence Engineer,248487.18 to 252512.82
Data Quality Engineer,59282.05 to 63307.69
Business Intelligence Analyst,208230.77 to 212256.41
Business Intelligence Lead,200179.49 to 204205.13
Data Product Owner,67333.33 to 71358.97
Computer Vision Engineer,212256.41 to 216282.05
AI Developer,312897.44 to 316923.08
AI Developer,284717.95 to 288743.59
Research Engineer,59282.05 to 63307.69
DataOps Engineer,159923.08 to 163948.72
AI Research Scientist,63307.69 to 67333.33
Analytics Engineer,252512.82 to 256538.46
Business Intelligence,248487.18 to 252512.82
Business Intelligence,216282.05 to 220307.69
Data Operations Manager,139794.87 to 143820.51
AI Engineer,280692.31 to 284717.95
Business Intelligence Lead,111615.38 to 115641.03
Business Intelligence Lead,91487.18 to 95512.82
Data Quality Engineer,240435.9 to 244461.54
Data Quality Engineer,131743.59 to 135769.23
Data Visualization Developer,91487.18 to 95512.82
Data Visualization Developer,63307.69 to 67333.33
Robotics Engineer,208230.77 to 212256.41
Business Intelligence Lead,75384.62 to 79410.26
Business Intelligence Lead,59282.05 to 63307.69
AI Software Engineer,248487.18 to 252512.82
AI Software Engineer,115641.03 to 119666.67
Applied Scientist,91487.18 to 95512.82
Data Manager,180051.28 to 184076.92
Cloud Database Engineer,176025.64 to 180051.28
Cloud Database Engineer,103564.1 to 107589.74
Data Analytics Specialist,232384.62 to 236410.26
Cloud Database Engineer,147846.15 to 151871.79
Data Infrastructure Engineer,87461.54 to 91487.18
Data Operations Associate,131743.59 to 135769.23
Data Analytics Manager,147846.15 to 151871.79
Data Scientist,361205.13 to 365230.77
Data Operations Analyst,115641.03 to 119666.67
Data Product Owner,131743.59 to 135769.23
Machine Learning Engineer,538333.33 to 542358.97
Business Intelligence Analyst,200179.49 to 204205.13
Data Scientist,405487.18 to 409512.82
MLOps Engineer,196153.85 to 200179.49
Data Visualization Specialist,71358.97 to 75384.62
Lead AI Engineer,87461.54 to 91487.18
AI Product Manager,236410.26 to 240435.9
AI Product Manager,91487.18 to 95512.82
Data Strategist,167974.36 to 172000.0
AI Software Engineer,232384.62 to 236410.26
AI Software Engineer,147846.15 to 151871.79
Computer Vision Engineer,143820.51 to 147846.15
Data Analytics Manager,280692.31 to 284717.95
Robotics Engineer,188102.56 to 192128.21
Robotics Engineer,151871.79 to 155897.44
Insight Analyst,39153.85 to 43179.49
BI Developer,151871.79 to 155897.44
Computer Vision Engineer,172000.0 to 176025.64
Computer Vision Engineer,176025.64 to 180051.28
Computer Vision Engineer,288743.59 to 292769.23
Robotics Software Engineer,256538.46 to 260564.1
Robotics Software Engineer,131743.59 to 135769.23
AI Software Engineer,143820.51 to 147846.15
AI Software Engineer,87461.54 to 91487.18
Machine Learning Researcher,208230.77 to 212256.41
Machine Learning Researcher,135769.23 to 139794.87
AI Architect,143820.51 to 147846.15
Data Analytics Manager,236410.26 to 240435.9
Business Intelligence,284717.95 to 288743.59
Data Management Specialist,167974.36 to 172000.0
Data Architect,51230.77 to 55256.41
AI Scientist,111615.38 to 115641.03
Data Scientist,421589.74 to 425615.38
Data Infrastructure Engineer,151871.79 to 155897.44
Data Infrastructure Engineer,139794.87 to 143820.51
Data Integration Engineer,252512.82 to 256538.46
Research Engineer,35128.21 to 39153.85
Data Product Manager,75384.62 to 79410.26
Machine Learning Developer,461846.15 to 465871.79
Machine Learning Developer,320948.72 to 324974.36
Machine Learning Manager,345102.56 to 349128.21
Machine Learning Manager,228358.97 to 232384.62
AI Software Development Engineer,23051.28 to 27076.92
Master Data Specialist,83435.9 to 87461.54
Master Data Specialist,79410.26 to 83435.9
Data Analytics Manager,99538.46 to 103564.1
Research Engineer,67333.33 to 71358.97
Robotics Engineer,123692.31 to 127717.95
Machine Learning Modeler,204205.13 to 208230.77
Machine Learning Modeler,131743.59 to 135769.23
Data Visualization Specialist,91487.18 to 95512.82
Business Intelligence,167974.36 to 172000.0
Machine Learning Engineer,23051.28 to 27076.92
Head of Data,220307.69 to 224333.33
Data Analytics Lead,248487.18 to 252512.82
AI Scientist,163948.72 to 167974.36
Machine Learning Developer,123692.31 to 127717.95
Business Intelligence Lead,184076.92 to 188102.56
AI Software Engineer,172000.0 to 176025.64
Admin & Data Analyst,91487.18 to 95512.82
Consultant Data Engineer,47205.13 to 51230.77
Business Intelligence Manager,139794.87 to 143820.51
Business Intelligence Manager,99538.46 to 103564.1
Head of Data,308871.79 to 312897.44
Manager Data Management,35128.21 to 39153.85
Data Quality Manager,55256.41 to 59282.05
Head of Data,240435.9 to 244461.54
Business Intelligence,244461.54 to 248487.18
