job_title,salary_in_USD
Associate,125000
Associate,105000
Manager,216000
Manager,130000
Associate,107900
Associate,94600
Analyst,85000
Analyst,63500
Manager,185000
Manager,155000
Analyst,144600
Analyst,96400
Data Strategist,162800
Data Strategist,96000
Manager,152375
Manager,94000
Associate,130000
Associate,94700
Associate,130000
Associate,98400
Lead Analyst,170760
Lead Analyst,113840
Engineer,294100
Engineer,160000
Computational Biologist,155000
Computational Biologist,140000
Engineering Manager,234500
Engineering Manager,187500
Member of Technical Staff,294000
Member of Technical Staff,117200
Member of Technical Staff,294000
Member of Technical Staff,117200
Software Engineer,260000
Software Engineer,160000
Software Developer,178100
Software Developer,79000
Software Engineer,224500
Software Engineer,109350
Software Engineer,223400
Software Engineer,96800
Engineer,130000
Engineer,100000
Analyst,115000
Analyst,90500
Software Developer,173000
Software Developer,130000
Software Engineer,250200
Software Engineer,117200
Software Engineer,208800
Software Engineer,98300
Software Engineer,223400
Software Engineer,96800
Software Engineer,251600
Software Engineer,96800
Systems Engineer,177300
Systems Engineer,98500
Engineer,170000
Engineer,126017
Manager,123625
Manager,83088
Engineer,120834
Engineer,95295
Software Engineer,183500
Software Engineer,115500
Software Engineer,250800
Software Engineer,167200
Engineer,230000
Engineer,160000
Engineer,530000
Engineer,350000
Analyst,145000
Analyst,145000
Software Engineer,294000
Software Engineer,137600
Lead Engineer,230000
Lead Engineer,180000
Engineering Manager,240000
Engineering Manager,190000
Full Stack Engineer,150000
Full Stack Engineer,140000
Engineer,418800
Engineer,299200
Associate,258000
Associate,168000
Software Engineer,180000
Software Engineer,90000
Engineer,125320
Engineer,83720
Research Analyst,118785
Research Analyst,74799
Software Engineer,242000
Software Engineer,133900
Engineer,128000
Engineer,89970
Manager,110000
Manager,90000
Software Engineer,312200
Software Engineer,175800
Software Engineer,217400
Software Engineer,162178
Manager,275000
Manager,230000
Manager,365000
Manager,290000
Account Executive,350000
Account Executive,180000
Software Engineer,171478
Software Engineer,129264
Software Engineer,560000
Software Engineer,320000
Analyst,150000
Analyst,115000
Engineering Manager,560000
Engineering Manager,320000
Enterprise Account Executive,350000
Enterprise Account Executive,180000
Software Engineer,560000
Software Engineer,320000
Enterprise Account Executive,350000
Enterprise Account Executive,180000
Software Engineer,250200
Software Engineer,117200
Engineering Manager,405000
Engineering Manager,320000
Software Engineer,569620
Software Engineer,322784
Software Engineer,560000
Software Engineer,320000
Software Engineer,560000
Software Engineer,320000
Enterprise Account Executive,350000
Enterprise Account Executive,180000
Product Manager,385000
Product Manager,305000
Associate,140000
Associate,80000
Software Engineer,250200
Software Engineer,117200
Software Engineer,405000
Software Engineer,300000
Manager,300000
Manager,240000
Software Engineer,184200
Software Engineer,122800
Software Engineer,180000
Software Engineer,130000
Software Engineer,405000
Software Engineer,320000
Software Engineer,320000
Software Engineer,300000
Manager,240000
Manager,200000
Manager,240000
Manager,200000
Stage,40000
Stage,29473
Stage,20210
Stage,16421
Data Scientist,211000
Data Scientist,128000
Software Engineer,156310
Software Engineer,76200
Data Engineer,125400
Data Engineer,83600
Data Scientist,172486
Data Scientist,136301
Engineer,312200
Engineer,175800
Backend Engineer,200000
Backend Engineer,150000
Research Engineer,162500
Research Engineer,83200
Research Engineer,162500
Research Engineer,83200
Data Scientist,211000
Data Scientist,128000
Data Platform Engineer,174980
Data Platform Engineer,94220
Manager,325000
Manager,250000
Engineer,156000
Engineer,103000
Manager,150029
Manager,109112
Data Platform Engineer,78947
Data Platform Engineer,76842
Architect,202730
Architect,92118
Data Engineer,34174
Data Engineer,26603
Software Engineer,178500
Software Engineer,134400
Software Engineer,178500
Software Engineer,134400
Software Engineer,178500
Software Engineer,134400
Research Engineer,530000
Research Engineer,295000
Manager,294000
Manager,137600
Product Manager,209000
Product Manager,161000
Engineering Manager,300000
Engineering Manager,250000
Engineer,240000
Engineer,200000
Sales Development Representative,120000
Sales Development Representative,90000
Solutions Architect,247300
Solutions Architect,139800
Manager,150000
Manager,120000
Engineer,197230
Engineer,139710
Product Manager,266000
Product Manager,168000
Software Engineer,385000
Software Engineer,200000
Product Manager,185000
Product Manager,140000
Product Manager,210000
Product Manager,160000
Manager,114000
Manager,91000
Product Manager,200000
Product Manager,180000
Software Engineer,137000
Software Engineer,98940
Manager,425500
Manager,272000
Software Development Engineer,286600
Software Development Engineer,153600
Machine Learning Engineer,210000
Machine Learning Engineer,147000
Software Engineer,425500
Software Engineer,224000
Software Engineer,58000
Software Engineer,54000
Machine Learning Engineer,480328
Machine Learning Engineer,233302
Engineer,173830
Engineer,123130
Data Scientist,190000
Data Scientist,140000
Engineer,285000
Engineer,200000
Research Scientist,145800
Research Scientist,83300
Software Engineer,204600
Software Engineer,84500
Manager,184150
Manager,133900
Architect,207980
Architect,123810
Software Engineer,203940
Software Engineer,101970
Software Engineer,243000
Software Engineer,192000
Software Engineer,200000
Software Engineer,158000
Data Scientist,223516
Data Scientist,159654
Data Engineer,273000
Data Engineer,182000
Engineer,223600
Engineer,129300
Software Engineer,236500
Software Engineer,172000
Product Manager,175000
Product Manager,125000
Consultant,160000
Consultant,125000
Software Development Engineer,223600
Software Development Engineer,129300
Software Engineer,249800
Software Engineer,142700
Developer,191000
Developer,129000
Python Developer,100000
Python Developer,65000
Software Engineer,135000
Software Engineer,120000
Software Engineer,230000
Software Engineer,155000
Software Engineer,149550
Software Engineer,105800
Software Engineer,243000
Software Engineer,192000
Software Engineer,205000
Software Engineer,112200
Data Scientist,220000
Data Scientist,110000
Data Scientist,220000
Data Scientist,110000
Engineer,111013
Engineer,71048
Tech Lead,215000
Tech Lead,143000
Data Scientist,220000
Data Scientist,110000
Data Scientist,234000
Data Scientist,117000
Data Scientist,220000
Data Scientist,110000
Software Engineer,247100
Software Engineer,184300
Developer,270000
Developer,130000
Engineer,208800
Engineer,98300
Manager,255300
Manager,170200
Data Scientist,234000
Data Scientist,117000
Data Engineer,265000
Data Engineer,240000
Data Scientist,195700
Data Scientist,104800
Engineer,253200
Engineer,158500
Manager,175200
Manager,97300
Data Scientist,46842
Data Scientist,46842
Research Scientist,282450
Research Scientist,188400
Software Engineer,200000
Software Engineer,158000
Software Engineer,243000
Software Engineer,192000
Data Scientist,59368
Data Scientist,46736
Software Engineer,200200
Software Engineer,169442
Engineer,225000
Engineer,180000
Engineer,128544
Engineer,74984
Engineer,128544
Engineer,74984
Manager,183050
Manager,130230
Analyst,185000
Analyst,130000
Product Analyst,181900
Product Analyst,121300
Software Engineer,250200
Software Engineer,117200
Engineer,320000
Engineer,272000
Engineering Manager,230000
Engineering Manager,195500
Analytics Specialist,125000
Analytics Specialist,88000
Analytics Lead,170000
Analytics Lead,132000
Software Engineer,160000
Software Engineer,128000
Software Engineer,160000
Software Engineer,128000
Software Engineer,170000
Software Engineer,155000
Backend Engineer,160000
Backend Engineer,128000
Engineer,135000
Engineer,92000
Software Engineer,289500
Software Engineer,263000
Analyst,101000
Analyst,88000
Product Manager,231550
Product Manager,168400
Product Manager,231550
Product Manager,168400
Product Manager,231550
Product Manager,168400
Engineer,223000
Engineer,185000
Associate,70400
Associate,54400
Analyst,105000
Analyst,85000
Engineer,128544
Engineer,74984
Associate,180000
Associate,130000
Analyst,80000
Analyst,70000
Analyst,79700
Analyst,39500
Software Engineer,199700
Software Engineer,108100
Product Manager,196350
Product Manager,142800
Product Manager,196350
Product Manager,142800
Associate,100000
Associate,85000
Actuarial Analyst,135000
Actuarial Analyst,56000
Product Manager,270806
Product Manager,184640
Manager,160000
Manager,100000
Software Engineer,199700
Software Engineer,108100
Software Engineer,250000
Software Engineer,150000
Associate,178000
Associate,124000
Engineer,120000
Engineer,90000
Research Engineer,178200
Research Engineer,118800
Research Engineer,282000
Research Engineer,171000
Analyst,130000
Analyst,90000
Engineer,200000
Engineer,150000
Engineer,114000
Engineer,85000
Research Scientist,170000
Research Scientist,155000
Engineer,272000
Engineer,170000
Software Engineer,200200
Software Engineer,170023
Analyst,248000
Analyst,165000
Engineer,131000
Engineer,80000
Engineer,95900
Engineer,70000
Engineer,131000
Engineer,80000
Engineer,95900
Engineer,70000
Engineer,130000
Engineer,105400
Engineer,150000
Engineer,120000
Software Engineer,200200
Software Engineer,178360
Software Engineer,200200
Software Engineer,169442
Software Engineer,200200
Software Engineer,178360
Manager,196000
Manager,155000
Analyst,194643
Analyst,121652
Actuarial Analyst,96000
Actuarial Analyst,64000
Analyst,71733
Analyst,52723
Software Engineer,121800
Software Engineer,75700
Research Engineer,200000
Research Engineer,139000
Engineer,234000
Engineer,146000
Associate,179000
Associate,112000
Engineer,156000
Engineer,140400
Manager,130000
Manager,110000
Analyst,598184
Analyst,82600
Analyst,598185
Analyst,82600
Product Analyst,202000
Product Analyst,141400
Manager,97000
Manager,92000
Consultant,171800
Consultant,96600
Business Intelligence Analyst,150700
Business Intelligence Analyst,87400
Research Analyst,85800
Research Analyst,66300
Research Scientist,172370
Research Scientist,133195
Solutions Engineer,280000
Solutions Engineer,220000
Analyst,103100
Analyst,64000
Backend Engineer,190000
Backend Engineer,155000
Data Engineer,128800
Data Engineer,95795
Manager,156600
Manager,111400
Product Manager,175000
Product Manager,175000
Backend Engineer,190000
Backend Engineer,155000
Software Engineer,385000
Software Engineer,160000
Platform Engineer,160000
Platform Engineer,85000
Software Engineer,209657
Software Engineer,106250
Software Engineer,256000
Software Engineer,176400
Machine Learning Engineer,240000
Machine Learning Engineer,136800
Machine Learning Engineer,720000
Machine Learning Engineer,100000
Research Scientist,720000
Research Scientist,100000
Software Engineer,170000
Software Engineer,150000
Data Scientist,199700
Data Scientist,165100
Data Scientist,131400
Data Scientist,108000
Software Engineer,287470
Software Engineer,132918
Software Engineer,200000
Software Engineer,158000
Engineer,176793
Engineer,123755
Engineer,160000
Engineer,119000
Software Engineer,225000
Software Engineer,150000
Engineer,225000
Engineer,146600
Software Engineer,120000
Software Engineer,55714
